"table_name","column_name","data_type","description","follow-up"
"dw_docket_entry","secondary_document","object","This field is populated with the primaryDocument and contains infomration about the secondary document that was filed. For example: if someone filed a motion for leave doc the motion for leave is the primary document and in the secondary_document field it would contain the information about the document that the user was filing leave for."
"dw_docket_entry","served_at","date","The date/timestamp that the document is served. If the document is on the docket record, but not served (simultaneous docs), or if a court issued document is in the drafts folder, then this field will be set to NULL."
"dw_docket_entry","served_parties","array","This field displays the IRS super user on initial service of the petition documents but it is not currently displaying IRS Superuser for any other filing.","This field needs follow-up."
"dw_docket_entry","served_parties_code","string","The code that represents who the document was served to. P = Petitioner; R = Respondent; B = Both."
"dw_docket_entry","service_date","date","This field is populated only for Certificate of Service or Amended Certificate of Service documents."
"dw_docket_entry","service_stamp","string","Values for this field are Served; Entered and Served; or NULL. IF a docket clerk selects the radio button for served when adding a docket entry the data is relfected as ""served"". If they select ""entered and served"" then ""Entered and Served"" is reflected in the table. The NULL value is set for Stipulated Decisions; OAPF; NTD etc (all filings that do not have a service stamp radio button)"
"dw_docket_entry","signed_at","string","The timestamp that the docket entry was signed with the judge's signature."
"dw_docket_entry","signed_by_user_id","string","The user id that applied the signature."
"dw_docket_entry","signed_judge_name","string","This field right now is only NULL.","This field needs follow-up. It is a candidate for removal."
"dw_docket_entry","stamp_data","object","DEPRECATED as of 2026-05-01. Previously contained the form selections from the legacy ""Apply Stamp"" workflow (disposition; deniedAsMoot; deniedWithoutPrejudice; strickenFromTrialSession; jurisdictionalOption; dueDateMessage; date; customText). Replaced by the ""Grant/Deny Motion"" workflow which writes its form state to draft_order_state. Existing rows are preserved for backwards compatibility on already-served stamped orders; the column is no longer written by the new workflow."
"dw_docket_entry","stricken_at","date","The timestamp that the docket entry was stricken."
"dw_docket_entry","stricken_by","string","The name of the user that the document was sticken by."
"dw_docket_entry","stricken_by_user_id","string","The user id of the user that the document was stricken by."
"dw_docket_entry","supporting_document","string","When a document is eFiled the user has the option to add supporting documents. This field captures what selection the user made for their supporting document type."
"dw_docket_entry","tax_year","string","This field is populated for Attachment to Petition documents only and includes the Tax Year that the Private Practitioner or Petitioner inputs. All other entries display NULL for this field."
"dw_docket_entry","trial_location","string","This field is populated for documents that capture a Trial Location including 30-Day Notice of Trial; Notice of Trial; Amended Notice of Trial; Further Trial before; Hearing Before; TRL; Motion to change place of trial; Partial Trial Before; RQT; etc. This field is not getting populated for RQT that is auto-generated with the eFiling flow.","This field needs follow-up. Chris is looking into the Notice of change to Remote Proceeding for me - this isn't populating the trial location but in some older cases the Trial location WAS getting populated."
"dw_docket_entry","user_id","string","The id of the user that created the document."
"dw_work_item","assignee_id","string","The clerk that is assigned to the work item."
"dw_work_item","assignee_name","string","This is the name of the clerk that either 1) the work item is assigned to for petition or Document or 2) if the QC item was not assigned it is populated with the clerk that completed the QC. There are a handful of records where this field is NULL but the QC item has been completed - I cannot figure out when this happens."
"dw_work_item","completed_at","date","The date and timestamp of when the work item was completed."
"dw_work_item","completed_by","string","The user name of the user that compelted the work item."
"dw_work_item","completed_by_user_id","string","The user ID of the user that completed the work item."
"dw_work_item","completed_message","string","If it is a petition that is served to the IRS then the auto-generated message is ""Served to IRS"". If it is a document that is completed then the auto-generated message is ""Completed"". User does not type this. Also if you are Qcing a document the message that is written by docket does not appear in this field."
"dw_work_item","created_at","date","The date and timestamp of when the work item was created."
"dw_work_item","docket_entry_id","string","The id of the document that is in QC."
"dw_work_item","docket_number","string","The Docket number of the Case that the work item is associated with."
"dw_work_item","in_progress","boolean","This is set to TRUE if a paper filed Document is saved for later during QC. This is also set to true if a Petitions Clerk drafts an Order and then clicks save entry rather than Save and Serve. This field does NOT populate to TRUE for electronic Petitions or Paper Petitions that are saved for Later. However once a petition get's through QC (whether it is paper or Electronic) this field get's switched to FALSE. In addition once a paper filed or Electronically filed document is QC'd then this field gets set to False. *NOTE: All of the ""setting to FALSE"" behavior is new in Postgres as this field was undefined before in dynamo and we never set anything to FALSE ever in Dynamo."
"dw_work_item","is_read","boolean","For Documents (eFiled and Paper) as soon as a docket clerk views (electronic)/processes (paper) the QC item this field is set to TRUE. For Court-issued documents that display in the Work Item table this field stays as NULL. This field also remains NULL for Petitions. Should we be setting this to TRUE in the future for internal docs and Petitions?"
"dw_work_item","section","string","This varies based on if the QC item is a Petition (then the value is Petitions) or if it is a document submitted (then the value is Docket) or it could be CaseServicesSupervisor."
"dw_work_item","sent_by","string","This is the user name of whoever sent the work item last. It gets updated when a Court user assigns it to another Court user from Section QC. If the work item is completed from the Section QC box then this field keeps the name of the person that submitted it rather that a Court User's name."
"dw_work_item","sent_by_section","string","This is the Section that sent the Work item (Petitions; Docket; or CaseServicesSupervisor). If the work item is completed from the Section QC box then this field remains blank."
"dw_work_item","sent_by_user_id","string","This is the ID for whoever sent the work item last. It gets updated when a Court user assigns it to another Court user from Section QC. If the work item is completed from the Section QC box then this field keeps the ID of the person that submitted it."
"dw_work_item","updated_at","date","This column never changes after it is generated."
"dw_work_item","work_item_id","string","The ID of the Work Item."
"dw_docket_entry_worksheet","docket_entry_id","string","The ID of the Pending Motion document that displays on the Pending Motions tab on the Judge/Chambers Dashboard."
"dw_docket_entry_worksheet","final_brief_due_date","date","The due date for the final brief that the Chambers user input for the pending motion."
"dw_docket_entry_worksheet","primary_issue","string","The primary issue that was input by the Chambers user for the pending motion."
"dw_docket_entry_worksheet","status_of_matter","string","The status of matter that was selected by the Chambers user for the pending motion."
